pdf_name,image_name,image_path,result
09.pdf,09_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/09/09_11.jpeg,RFR HHC
09.pdf,09_12.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/09/09_12.jpeg,Plan of Care (POC)
09.pdf,09_13.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/09/09_13.jpeg,Plan of Care (POC)
09.pdf,09_14.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/09/09_14.jpeg,RFR HHC
09.pdf,09_15.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/09/09_15.jpeg,RFR HHC
09.pdf,09_16.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/09/09_16.jpeg,RFR HHC
10 (1).pdf,10 (1)_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_01.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_02.jpeg,RFR HHC
10 (1).pdf,10 (1)_03.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_03.jpeg,RFR HHC
10 (1).pdf,10 (1)_04.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_04.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_05.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_05.jpeg,BEA
10 (1).pdf,10 (1)_06.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_06.jpeg,RFR HHC
10 (1).pdf,10 (1)_07.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_07.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_08.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_08.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_09.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_09.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_10.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_10.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_11.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_12.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_12.jpeg,Plan of Care (POC)
10 (1).pdf,10 (1)_13.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_13.jpeg,RFR HHC
10 (1).pdf,10 (1)_14.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_14.jpeg,RFR HHC
10 (1).pdf,10 (1)_15.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_15.jpeg,RFR HHC
10 (1).pdf,10 (1)_16.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/10 (1)/10 (1)_16.jpeg,Plan of Care (POC)
52.pdf,52_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_01.jpeg,RFR HHC
52.pdf,52_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_02.jpeg,RFR Facility
52.pdf,52_03.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_03.jpeg,RFR Facility
52.pdf,52_04.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_04.jpeg,Plan of Care (POC)
52.pdf,52_05.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_05.jpeg,Nursing Assessment
52.pdf,52_06.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_06.jpeg,Nursing Assessment
52.pdf,52_07.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_07.jpeg,Plan of Care (POC)
52.pdf,52_08.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_08.jpeg,Plan of Care (POC)
52.pdf,52_09.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_09.jpeg,Plan of Care (POC)
52.pdf,52_10.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_10.jpeg,CCNA
52.pdf,52_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_11.jpeg,CCNA
52.pdf,52_12.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_12.jpeg,Medication Administration Screen Form
52.pdf,52_13.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_13.jpeg,Medication Administration Screen Form
52.pdf,52_14.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_14.jpeg,RFR HHC
52.pdf,52_15.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_15.jpeg,Cognitive Questionnaire MD
52.pdf,52_16.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/52/52_16.jpeg,RFR HHC
29.pdf,29_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_01.jpeg,Plan of Care (POC)
29.pdf,29_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_02.jpeg,Other
29.pdf,29_03.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_03.jpeg,Cognitive Questionnaire MD
29.pdf,29_04.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_04.jpeg,Other
29.pdf,29_05.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_05.jpeg,Cognitive Questionnaire MD
29.pdf,29_06.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_06.jpeg,Other
29.pdf,29_07.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_07.jpeg,MDS
29.pdf,29_08.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_08.jpeg,MDS
29.pdf,29_09.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_09.jpeg,MDS
29.pdf,29_10.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_10.jpeg,MDS
29.pdf,29_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_11.jpeg,MDS
29.pdf,29_12.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_12.jpeg,MDS
29.pdf,29_13.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_13.jpeg,MDS
29.pdf,29_14.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_14.jpeg,Plan of Care (POC)
29.pdf,29_15.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_15.jpeg,MDS
29.pdf,29_16.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_16.jpeg,MDS
29.pdf,29_17.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_17.jpeg,MDS
29.pdf,29_18.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_18.jpeg,MDS
29.pdf,29_19.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_19.jpeg,MDS
29.pdf,29_20.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_20.jpeg,MDS
29.pdf,29_21.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_21.jpeg,MDS
29.pdf,29_22.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_22.jpeg,RFR HHC
29.pdf,29_23.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_23.jpeg,Plan of Care (POC)
29.pdf,29_24.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_24.jpeg,Plan of Care (POC)
29.pdf,29_25.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_25.jpeg,MDS
29.pdf,29_26.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_26.jpeg,MDS
29.pdf,29_27.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_27.jpeg,MDS
29.pdf,29_28.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_28.jpeg,MDS
29.pdf,29_29.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_29.jpeg,MDS
29.pdf,29_30.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_30.jpeg,MDS
29.pdf,29_31.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_31.jpeg,MDS
29.pdf,29_32.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_32.jpeg,MDS
29.pdf,29_33.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_33.jpeg,MDS
29.pdf,29_34.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_34.jpeg,MDS
29.pdf,29_35.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_35.jpeg,RFR HHC
29.pdf,29_36.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_36.jpeg,Plan of Care (POC)
29.pdf,29_37.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_37.jpeg,Plan of Care (POC)
29.pdf,29_38.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_38.jpeg,MDS
29.pdf,29_39.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_39.jpeg,MDS
29.pdf,29_40.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_40.jpeg,MDS
29.pdf,29_41.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_41.jpeg,MDS
29.pdf,29_42.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_42.jpeg,RFR HHC
29.pdf,29_43.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_43.jpeg,MDS
29.pdf,29_44.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_44.jpeg,RFR HHC
29.pdf,29_45.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_45.jpeg,MDS
29.pdf,29_46.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_46.jpeg,MDS
29.pdf,29_47.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_47.jpeg,RFR HHC
29.pdf,29_48.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_48.jpeg,MDS
29.pdf,29_49.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_49.jpeg,MDS
29.pdf,29_50.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_50.jpeg,MDS
29.pdf,29_51.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_51.jpeg,MDS
29.pdf,29_52.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_52.jpeg,MDS
29.pdf,29_53.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_53.jpeg,MDS
29.pdf,29_54.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_54.jpeg,MDS
29.pdf,29_55.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_55.jpeg,MDS
29.pdf,29_56.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_56.jpeg,MDS
29.pdf,29_57.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_57.jpeg,MDS
29.pdf,29_58.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_58.jpeg,MDS
29.pdf,29_59.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_59.jpeg,MDS
29.pdf,29_60.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_60.jpeg,Plan of Care (POC)
29.pdf,29_61.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_61.jpeg,MDS
29.pdf,29_62.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_62.jpeg,MDS
29.pdf,29_63.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_63.jpeg,RFR Facility
29.pdf,29_64.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_64.jpeg,MDS
29.pdf,29_65.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_65.jpeg,MDS
29.pdf,29_66.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_66.jpeg,Other
29.pdf,29_67.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_67.jpeg,Plan of Care (POC)
29.pdf,29_68.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_68.jpeg,Other
29.pdf,29_69.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_69.jpeg,Medication Administration Records (MAR)
29.pdf,29_70.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_70.jpeg,Other
29.pdf,29_71.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_71.jpeg,Medication Administration Records (MAR)
29.pdf,29_72.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_72.jpeg,Other
29.pdf,29_73.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_73.jpeg,Medication Administration Records (MAR)
29.pdf,29_74.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_74.jpeg,Other
29.pdf,29_75.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_75.jpeg,RFR HHC
29.pdf,29_76.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_76.jpeg,Other
29.pdf,29_77.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_77.jpeg,Medication Administration Records (MAR)
29.pdf,29_78.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_78.jpeg,Other
29.pdf,29_79.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_79.jpeg,Medication Administration Records (MAR)
29.pdf,29_80.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_80.jpeg,Other
29.pdf,29_81.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_81.jpeg,RFR HHC
29.pdf,29_82.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_82.jpeg,Other
29.pdf,29_83.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_83.jpeg,Medication Administration Records (MAR)
29.pdf,29_84.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_84.jpeg,Other
29.pdf,29_85.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_85.jpeg,Medication Administration Records (MAR)
29.pdf,29_86.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_86.jpeg,Other
29.pdf,29_87.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_87.jpeg,RFR HHC
29.pdf,29_88.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/29/29_88.jpeg,Other
37.pdf,37_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_01.jpeg,Plan of Care (POC)
37.pdf,37_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_02.jpeg,MDS
37.pdf,37_03.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_03.jpeg,MDS
37.pdf,37_04.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_04.jpeg,MDS
37.pdf,37_05.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_05.jpeg,MDS
37.pdf,37_06.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_06.jpeg,MDS
37.pdf,37_07.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_07.jpeg,MDS
37.pdf,37_08.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_08.jpeg,MDS
37.pdf,37_09.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_09.jpeg,MDS
37.pdf,37_10.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_10.jpeg,MDS
37.pdf,37_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_11.jpeg,MDS
37.pdf,37_12.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_12.jpeg,MDS
37.pdf,37_13.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_13.jpeg,MDS
37.pdf,37_14.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_14.jpeg,MDS
37.pdf,37_15.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_15.jpeg,MDS
37.pdf,37_16.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_16.jpeg,MDS
37.pdf,37_17.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_17.jpeg,MDS
37.pdf,37_18.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_18.jpeg,Plan of Care (POC)
37.pdf,37_19.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_19.jpeg,MDS
37.pdf,37_20.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_20.jpeg,MDS
37.pdf,37_21.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_21.jpeg,MDS
37.pdf,37_22.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_22.jpeg,MDS
37.pdf,37_23.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_23.jpeg,MDS
37.pdf,37_24.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_24.jpeg,MDS
37.pdf,37_25.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_25.jpeg,MDS
37.pdf,37_26.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_26.jpeg,RFR HHC
37.pdf,37_27.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_27.jpeg,Plan of Care (POC)
37.pdf,37_28.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_28.jpeg,Plan of Care (POC)
37.pdf,37_29.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_29.jpeg,MDS
37.pdf,37_30.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_30.jpeg,MDS
37.pdf,37_31.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_31.jpeg,MDS
37.pdf,37_32.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_32.jpeg,MDS
37.pdf,37_33.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_33.jpeg,MDS
37.pdf,37_34.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_34.jpeg,MDS
37.pdf,37_35.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_35.jpeg,MDS
37.pdf,37_36.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_36.jpeg,MDS
37.pdf,37_37.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_37.jpeg,MDS
37.pdf,37_38.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_38.jpeg,MDS
37.pdf,37_39.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_39.jpeg,Plan of Care (POC)
37.pdf,37_40.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_40.jpeg,Plan of Care (POC)
37.pdf,37_41.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_41.jpeg,Plan of Care (POC)
37.pdf,37_42.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_42.jpeg,MDS
37.pdf,37_43.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_43.jpeg,MDS
37.pdf,37_44.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_44.jpeg,MDS
37.pdf,37_45.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_45.jpeg,MDS
37.pdf,37_46.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_46.jpeg,RFR HHC
37.pdf,37_47.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_47.jpeg,MDS
37.pdf,37_48.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_48.jpeg,RFR HHC
37.pdf,37_49.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_49.jpeg,MDS
37.pdf,37_50.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_50.jpeg,MDS
37.pdf,37_51.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_51.jpeg,Plan of Care (POC)
37.pdf,37_52.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_52.jpeg,MDS
37.pdf,37_53.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_53.jpeg,MDS
37.pdf,37_54.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_54.jpeg,MDS
37.pdf,37_55.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_55.jpeg,MDS
37.pdf,37_56.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_56.jpeg,MDS
37.pdf,37_57.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_57.jpeg,MDS
37.pdf,37_58.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_58.jpeg,MDS
37.pdf,37_59.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_59.jpeg,MDS
37.pdf,37_60.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_60.jpeg,MDS
37.pdf,37_61.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_61.jpeg,MDS
37.pdf,37_62.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_62.jpeg,MDS
37.pdf,37_63.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_63.jpeg,MDS
37.pdf,37_64.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_64.jpeg,Plan of Care (POC)
37.pdf,37_65.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_65.jpeg,MDS
37.pdf,37_66.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_66.jpeg,MDS
37.pdf,37_67.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_67.jpeg,RFR Facility
37.pdf,37_68.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_68.jpeg,MDS
37.pdf,37_69.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_69.jpeg,MDS
37.pdf,37_70.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_70.jpeg,MDS
37.pdf,37_71.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_71.jpeg,MDS
37.pdf,37_72.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_72.jpeg,MDS
37.pdf,37_73.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_73.jpeg,MDS
37.pdf,37_74.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_74.jpeg,MDS
37.pdf,37_75.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_75.jpeg,MDS
37.pdf,37_76.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_76.jpeg,MDS
37.pdf,37_77.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_77.jpeg,MDS
37.pdf,37_78.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/37/37_78.jpeg,MDS
54.pdf,54_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_01.jpeg,RFR HHC
54.pdf,54_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_02.jpeg,RFR Facility
54.pdf,54_03.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_03.jpeg,CCNA
54.pdf,54_04.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_04.jpeg,CCNA
54.pdf,54_05.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_05.jpeg,Medication Administration Screen Form
54.pdf,54_06.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_06.jpeg,Medication Administration Screen Form
54.pdf,54_07.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_07.jpeg,Cognitive Questionnaire MD
54.pdf,54_08.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_08.jpeg,Plan of Care (POC)
54.pdf,54_09.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_09.jpeg,Plan of Care (POC)
54.pdf,54_10.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_10.jpeg,Plan of Care (POC)
54.pdf,54_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/54/54_11.jpeg,RFR Facility
53.pdf,53_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_01.jpeg,Plan of Care (POC)
53.pdf,53_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_02.jpeg,Cognitive Questionnaire MD
53.pdf,53_03.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_03.jpeg,CCNA
53.pdf,53_04.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_04.jpeg,CCNA
53.pdf,53_05.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_05.jpeg,Medication Administration Screen Form
53.pdf,53_06.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_06.jpeg,Medication Administration Screen Form
53.pdf,53_07.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_07.jpeg,RFR HHC
53.pdf,53_08.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_08.jpeg,Cognitive Questionnaire MD
53.pdf,53_09.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_09.jpeg,Plan of Care (POC)
53.pdf,53_10.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_10.jpeg,Plan of Care (POC)
53.pdf,53_11.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_11.jpeg,Medication Administration Records (MAR)
53.pdf,53_12.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_12.jpeg,RFR HHC
53.pdf,53_13.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_13.jpeg,Plan of Care (POC)
53.pdf,53_14.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_14.jpeg,Medication Administration Records (MAR)
53.pdf,53_15.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_15.jpeg,Medication Administration Records (MAR)
53.pdf,53_16.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_16.jpeg,Medication Administration Records (MAR)
53.pdf,53_17.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/53/53_17.jpeg,Medication Administration Records (MAR)
33.pdf,33_01.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/33/33_01.jpeg,Plan of Care (POC)
33.pdf,33_02.jpeg,/datadrive/rakesh/illumifin_poc/Data/root_images/33/33_02.jpeg,Cognitive Questionnaire MD
